compound,headline,neg,neu,pos,label
0.6597,sunzen re-enters into share sale agreement with ecolite,0.0,0.526,0.474,1
0.3818,astino aims to post 5 growth for 2018 financial year,0.0,0.755,0.245,1
0.3818,astino aims to post 5 growth for 2018 financial year,0.0,0.755,0.245,1
0.3818,stronger ringgit a bane for exporters,0.0,0.606,0.394,1
0.3818,stronger ringgit a bane for exporters,0.0,0.606,0.394,1
0.0,eye on eg industries,0.0,1.0,0.0,0
0.0,trading ideas chin teck hlt global inari mpi prestariang weida,0.0,1.0,0.0,0
0.3818,stronger ringgit a bane for exporters,0.0,0.606,0.394,1
0.3818,stronger ringgit a bane for exporters,0.0,0.606,0.394,1
0.0,smtrack eyes turnaround,0.0,1.0,0.0,0
0.6369,malaysia’s top 40 richest people,0.0,0.366,0.634,1
0.6369,malaysia’s top 40 richest people,0.0,0.366,0.634,1
0.0,burned by trump’s solar panel tax,0.0,1.0,0.0,0
0.0,burned by trump’s solar panel tax,0.0,1.0,0.0,0
0.6369,malaysia’s top 40 richest people,0.0,0.366,0.634,1
0.6369,malaysia’s top 40 richest people,0.0,0.366,0.634,1
0.0,peterlabs catches fatfish ventures,0.0,1.0,0.0,0
0.0,peterlabs catches fatfish ventures,0.0,1.0,0.0,0
0.0,peterlabs catches fatfish ventures,0.0,1.0,0.0,0
0.2732,trading ideas vivocom sapura energy serba dinamik mct,0.0,0.769,0.231,1
0.0,trading ideas hartalega f&n talam sunway reit eita pasukhas,0.0,1.0,0.0,0
0.0,mahb to transform subang into aerospace aviation hub,0.0,1.0,0.0,0
0.6369,imaspro corp posts 140 increase in net profit,0.0,0.536,0.464,1
0.0,trading ideas mmhe scicom bonia benalec spring gallery imaspro,0.0,1.0,0.0,0
0.0,buyers slowly making comeback to bursa,0.0,1.0,0.0,0
0.0,buyers slowly making comeback to bursa,0.0,1.0,0.0,0
0.0,trading ideas westports gabungan aqrs atrium reit rce capital,0.0,1.0,0.0,0
0.0,kuantan flour mills eyes entry into china,0.0,1.0,0.0,0
0.6369,efficient e-solutions goes into cyber security,0.0,0.435,0.565,1
0.0,‘youths must adapt to the current environment’,0.0,1.0,0.0,0
0.0,short position,0.0,1.0,0.0,0
0.0,short position,0.0,1.0,0.0,0
0.6369,efficient e-solutions goes into cyber security,0.0,0.435,0.565,1
0.0,guh plans expansion at penang and china pcb ops,0.0,1.0,0.0,0
0.0,guh plans expansion at penang and china pcb ops,0.0,1.0,0.0,0
0.0,trading ideas salutica amcorp properties kkb engineering puc dkls,0.0,1.0,0.0,0
0.0,trading ideas salutica amcorp properties kkb engineering puc dkls,0.0,1.0,0.0,0
0.0,trading ideas salutica amcorp properties kkb engineering puc dkls,0.0,1.0,0.0,0
0.0,trading ideas csc steel hexza ranhill george kent guan chong,0.0,1.0,0.0,0
0.296,hexza shares fall 5 after earnings slumps,0.0,0.694,0.306,1
0.0,supportline,0.0,1.0,0.0,0
0.0,nestle rules out raising stake in l’oreal,0.0,1.0,0.0,0
0.0,nestle rules out raising stake in l’oreal,0.0,1.0,0.0,0
-0.2263,bank rakyat cancels loi with microlink for banking system upgrade,0.174,0.826,0.0,-1
0.0,media chinese market perform amanaraya buy lafarge hold,0.0,1.0,0.0,0
0.0,media chinese market perform amanaraya buy lafarge hold,0.0,1.0,0.0,0
0.0,public bank underpins klcis advance early tuesday,0.0,1.0,0.0,0
0.0,petron posts earnings of rm405.2mil in fy17,0.0,1.0,0.0,0
0.6249,innoprise shares buoy by rise in profits and dividend,0.0,0.579,0.421,1
0.0,public bank again shores up klci early friday,0.0,1.0,0.0,0
0.0,klci led higher by public bank ihh,0.0,1.0,0.0,0
0.0,klci led higher by public bank ihh,0.0,1.0,0.0,0
0.0,inno mind works is new owner of focus malaysia,0.0,1.0,0.0,0
0.0,towards quality advertising,0.0,1.0,0.0,0
0.0,focus malaysia gets imw as new owner,0.0,1.0,0.0,0
0.0,towards quality advertising,0.0,1.0,0.0,0
0.0,focus malaysia gets imw as new owner,0.0,1.0,0.0,0
0.3612,a new jewel in the crown,0.0,0.615,0.385,1
0.3612,a new jewel in the crown,0.0,0.615,0.385,1
0.0,trading ideas scientexvsolar wtk ioi corp ann joo,0.0,1.0,0.0,0
0.0,amvertons earnings exceed expectations says kenanga,0.0,1.0,0.0,0
0.0,klci asian markets dip on possible us rate hikes,0.0,1.0,0.0,0
0.3182,green ocean secures rm70mil contract,0.0,0.635,0.365,1
0.3182,green ocean secures rm70mil contract,0.0,0.635,0.365,1
0.0,trading ideas daya materials airasia green ocean tnb,0.0,1.0,0.0,0
0.2023,bursa joins global markets in retreat on trumps tariff plans,0.0,0.833,0.167,1
-0.296,klci led lower by hong leong steel stocks slide,0.216,0.784,0.0,-1
0.2023,treasury pulse,0.0,0.357,0.643,1
0.2023,treasury pulse,0.0,0.357,0.643,1
0.0,leweko unit gets contract,0.0,1.0,0.0,0
0.0,leweko unit gets contract,0.0,1.0,0.0,0
0.0,trading ideas eita resources mmc leweko,0.0,1.0,0.0,0
-0.4215,klci slips early wednesday on worries about us tariffs again,0.237,0.763,0.0,-1
0.4404,blue chips higher early thursday thanks to public bank,0.0,0.734,0.266,1
0.0,local market rises as policymakers move against us steel tariff plans,0.0,1.0,0.0,0
0.4939,kuok’s wealth soars to us$14.8bil,0.0,0.556,0.444,1
0.4939,kuok’s wealth soars to us$14.8bil,0.0,0.556,0.444,1
0.296,nova pharma to list on bursa’s leap market at 20 sen a share,0.0,0.833,0.167,1
0.4939,kuok’s wealth soars to us$14.8bil,0.0,0.556,0.444,1
0.4939,kuok’s wealth soars to us$14.8bil,0.0,0.556,0.444,1
0.0,wegmans furniture operating at full capacity,0.0,1.0,0.0,0
0.0,trading ideas umw keck seng muhibbah heitech padu sasbadi,0.0,1.0,0.0,0
0.4215,sedania enters partnership to provide green energy solutions,0.0,0.612,0.388,1
-0.1531,asian shares slip on us protectionism fears,0.28,0.5,0.22,0
0.0,mppm stamps its mark in digital advertising,0.0,1.0,0.0,0
-0.128,leader steel expects higher demand for its products,0.176,0.824,0.0,0
-0.128,leader steel expects higher demand for its products,0.176,0.824,0.0,0
0.0,mppm stamps its mark in digital advertising,0.0,1.0,0.0,0
0.5267,shin yang shares rise on share buyback,0.0,0.532,0.468,1
0.0,bursa malaysia trades cautiously higher ahead of expected fed rate hike,0.0,1.0,0.0,0
0.0613,advancecon shares fall despite securing new contract,0.214,0.546,0.24,0
0.0,unimech group eyes oil and gas markets in asia,0.0,1.0,0.0,0
0.4588,golden gateway draws major interest from penang firms,0.0,0.7,0.3,1
0.0,unimech group eyes oil and gas markets in asia,0.0,1.0,0.0,0
0.4588,golden gateway draws major interest from penang firms,0.0,0.7,0.3,1
0.0,trading ideas hai-o gamuda pesona metro astino ntpm,0.0,1.0,0.0,0
0.2732,trading ideas serba dinamik mynews prolexus uchi sapura energy,0.0,0.792,0.208,1
0.0,us mall mergers accelerate,0.0,1.0,0.0,0
0.0,gdb our current tender book exceeds rm1bil,0.0,1.0,0.0,0
0.0,dkls unit gets kedah water deal,0.0,1.0,0.0,0
0.5106,pansar proposes to issue 154 million free warrants,0.0,0.68,0.32,1
0.5106,pansar proposes to issue 154 million free warrants,0.0,0.68,0.32,1
0.0,dkls unit gets kedah water deal,0.0,1.0,0.0,0
0.0,metronic global bags rm50mil mrt contract,0.0,1.0,0.0,0
0.2732,trading ideas yinson crescendo prestariang hiap teck sapura energy,0.0,0.792,0.208,1
0.2732,trading ideas yinson crescendo prestariang hiap teck sapura energy,0.0,0.792,0.208,1
-0.296,no oomph for bursa as q1 draw to an end,0.196,0.804,0.0,-1
0.0,the man who rocked 90s market,0.0,1.0,0.0,0
0.296,sarawak connection drives up pansar shares,0.0,0.694,0.306,1
0.296,sarawak connection drives up pansar shares,0.0,0.694,0.306,1
0.0,the man who rocked 90s market,0.0,1.0,0.0,0
0.0,tek seng plans rm20mil investment to produce plastic films,0.0,1.0,0.0,0
0.0,tek seng plans rm20mil investment to produce plastic films,0.0,1.0,0.0,0
0.4939,rhone ma enters distribution agreement with zoetis,0.0,0.652,0.348,1
0.0,klci in the red early tuesday tracks key asian markets,0.0,1.0,0.0,0
0.0,see hup plans to buy 51 stake in sh moment,0.0,1.0,0.0,0
0.0,umw still pursuing takeover of mbm resources,0.0,1.0,0.0,0
0.2732,oil edges higher with wall street brent well below 70,0.0,0.811,0.189,1
0.0,see hup plans to buy 51 stake in sh moment,0.0,1.0,0.0,0
0.0,umw still pursuing takeover of mbm resources,0.0,1.0,0.0,0
0.0,olympia industries,0.0,1.0,0.0,0
0.0,olympia industries,0.0,1.0,0.0,0
0.0,analyst reports,0.0,1.0,0.0,0
0.0,analyst reports,0.0,1.0,0.0,0
0.0,short position,0.0,1.0,0.0,0
0.0,global forex market,0.0,1.0,0.0,0
0.0,oceancash plans new production line in thailand,0.0,1.0,0.0,0
0.0,oceancash plans new production line in thailand,0.0,1.0,0.0,0
0.3612,trading ideas ni hsin caely comfort gloves suria capital mmc,0.0,0.783,0.217,1
0.0,petronas stocks tenaga power klci to higher close,0.0,1.0,0.0,0
0.0,wong engineering a turnaround story says cimb research,0.0,1.0,0.0,0
0.0,wong engineering a turnaround story says cimb research,0.0,1.0,0.0,0
0.0,trading ideas ikhmas jaya symphony life ucrest kps gamuda,0.0,1.0,0.0,0
-0.4939,lfe former ed jailed for cbt involving nearly rm19m,0.286,0.714,0.0,-1
-0.4939,former investment banker jailed and fined for insider trading,0.286,0.714,0.0,-1
-0.4939,former investment banker jailed and fined for insider trading,0.286,0.714,0.0,-1
0.296,benalec to place out rm31.4mil new shares,0.0,0.732,0.268,1
0.0,benalac to undertake private placement,0.0,1.0,0.0,0
0.0,benalac to undertake private placement,0.0,1.0,0.0,0
0.0,trading ideas fitters diversified datasonic cypark benalec cck,0.0,1.0,0.0,0
0.34,klci snaps three-days of gains as concern mounts over syria,0.0,0.789,0.211,1
0.0,trading ideas bio osmo kerjaya prospek dolphin international malakoff mms rex industry,0.0,1.0,0.0,0
0.0,seasoned businessmen driving force behind med-bumikar mara,0.0,1.0,0.0,0
0.0,seasoned businessmen driving force behind med-bumikar mara,0.0,1.0,0.0,0
0.0,seasoned businessmen driving force behind med-bumikar mara,0.0,1.0,0.0,0
0.0,seasoned businessmen driving force behind med-bumikar mara,0.0,1.0,0.0,0
0.2732,chin well to make vietnam focal point for fastener ops,0.0,0.811,0.189,1
0.1779,texchem to focus on growing f&b divisions,0.0,0.779,0.221,0
0.2732,chin well to make vietnam focal point for fastener ops,0.0,0.811,0.189,1
0.1779,furniture maker shh buys rm10.2mil freehold land in kajang for property venture,0.0,0.866,0.134,0
0.0,shh buys kajang land for rm10mil,0.0,1.0,0.0,0
0.0,shh buys kajang land for rm10mil,0.0,1.0,0.0,0
0.34,klci sees early profit-taking after recent gains,0.0,0.714,0.286,1
0.296,keck seng to subscribe to a2i shares,0.0,0.732,0.268,1
0.296,keck seng to subscribe to a2i shares,0.0,0.732,0.268,1
0.0,trading ideas maybank zhulian plb engineering keck seng,0.0,1.0,0.0,0
0.0,trading ideas maybank zhulian plb engineering keck seng,0.0,1.0,0.0,0
0.3612,hektar reit aims to double asset size,0.0,0.706,0.294,1
0.0,sinotop to acquire 60 stake in construction firm for rm165mil,0.0,1.0,0.0,0
-0.3612,oil recovers after sliding on trump tweet criticizing opec,0.238,0.762,0.0,-1
-0.5994,timeline-fortis healthcare bidding war the story so far,0.358,0.642,0.0,-1
0.0,amtek minority shareholders advised to vote for sale,0.0,1.0,0.0,0
0.0,tnb inks large-scale solar ppa with halpro,0.0,1.0,0.0,0
-0.25,lower losses for bright packaging,0.5,0.204,0.296,-1
0.0,tnb inks large-scale solar ppa with halpro,0.0,1.0,0.0,0
0.5719,minetech unit wins solar plant job,0.0,0.575,0.425,1
0.3182,texchem allocates rm40m to expand 3 divisions,0.0,0.685,0.315,1
0.5719,minetech unit wins solar plant job,0.0,0.575,0.425,1
0.0,trading ideas unisem globetronics cmmt minetech takaful malaysia,0.0,1.0,0.0,0
0.3182,texchem allocates rm40m to expand 3 divisions,0.0,0.685,0.315,1
0.0,nationwide express plunge 19 in early trade,0.0,1.0,0.0,0
-0.4019,texchem q1 losses widen to rm2mil,0.351,0.649,0.0,-1
-0.4019,texchem q1 losses widen to rm2mil,0.351,0.649,0.0,-1
0.0,publicis rebrands pr unit,0.0,1.0,0.0,0
0.0,publicis rebrands pr unit,0.0,1.0,0.0,0
0.0,public bank lifts klci out of red early monday,0.0,1.0,0.0,0
-0.0258,konsortium transnasionals liabilities exceed assets say auditors,0.212,0.588,0.2,0
-0.0258,konsortium transnasional’s liabilities exceed its assets,0.24,0.533,0.227,0
-0.0258,konsortium transnasional’s liabilities exceed its assets,0.24,0.533,0.227,0
0.0,aminvestment maintains buy on luxchem,0.0,1.0,0.0,0
0.0,bursa weighed down as investors practise caution,0.0,1.0,0.0,0
0.3182,ge-shen unit signs tenancy deal to expand ops,0.0,0.753,0.247,1
0.3182,ge-shen unit signs tenancy deal to expand ops,0.0,0.753,0.247,1
0.0,trading ideas petchem ihh healthcare inta bina harrisons gdex,0.0,1.0,0.0,0
0.0,trading ideas puncak niaga f&n dgb asia,0.0,1.0,0.0,0
-0.1027,klci slips early friday asian markets cautious,0.189,0.811,0.0,0
-0.1027,klci slips early friday asian markets cautious,0.189,0.811,0.0,0
0.0,public bank and cimb weigh on klci at midday,0.0,1.0,0.0,0
0.0,dymon taps regional smes,0.0,1.0,0.0,0
0.3182,wtk aims for 25 increase in ffb production,0.0,0.753,0.247,1
0.3182,wtk aims for 25 increase in ffb production,0.0,0.753,0.247,1
-0.2263,trading of bertam alliance shares suspended from thursday,0.274,0.531,0.195,-1
0.4767,mild relief rebound for klci early tuesday,0.0,0.659,0.341,1
0.0,commercial social aspects of property ownership,0.0,1.0,0.0,0
0.0,commercial social aspects of property ownership,0.0,1.0,0.0,0
0.0,trading ideas construction stocks eduspec benalec uem edgenta ppb,0.0,1.0,0.0,0
0.0,us sanctions against iran keep oil near three-year highs,0.0,1.0,0.0,0
0.0,tri-mode system makes debut at 11 sen discount,0.0,1.0,0.0,0
-0.296,foreign funds step up pressure on bursa,0.268,0.732,0.0,-1
0.0,bursa picks up in morning trade toll operators in the spotlight,0.0,1.0,0.0,0
0.0,stocks on a high,0.0,1.0,0.0,0
0.0,sp setia targets rm400mil sales in penang,0.0,1.0,0.0,0
0.0,stocks on a high,0.0,1.0,0.0,0
0.0,sp setia targets rm400mil sales in penang,0.0,1.0,0.0,0
0.0,mms draws up new plan to double annual revenue by 2023,0.0,1.0,0.0,0
0.5423,kab optimistic on business prospects,0.0,0.4,0.6,1
0.5423,kab optimistic on business prospects,0.0,0.4,0.6,1
0.0,guh to launch township project,0.0,1.0,0.0,0
0.0,guh to launch township project,0.0,1.0,0.0,0
-0.3182,jaya tiasa registers loss of rm38mil in q3,0.247,0.753,0.0,-1
-0.4019,kenanga cuts white horse earnings estimates on slow industry demand,0.316,0.684,0.0,-1
0.0,oil slips further below 80/bbl on talk opec may lift output,0.0,1.0,0.0,0
0.3818,inta bina eyes double-digit growth,0.0,0.606,0.394,1
0.3818,inta bina eyes double-digit growth,0.0,0.606,0.394,1
0.34,value seen emerging after hammering of construction stocks,0.0,0.745,0.255,1
0.5267,wtk returns to the black on deconsolidation gain,0.0,0.673,0.327,1
0.0,upholding the outdoor advertising industry’s standards,0.0,1.0,0.0,0
0.0,upholding the outdoor advertising industry’s standards,0.0,1.0,0.0,0
0.5267,wtk returns to the black on deconsolidation gain,0.0,0.673,0.327,1
0.0,bank negara said to have overpaid for land bought from mof,0.0,1.0,0.0,0
0.0,nwp fell almost 30 over termination of a joint development in china,0.0,1.0,0.0,0
0.0,blue chips kick off june on steady note public bank and misc lift,0.0,1.0,0.0,0
0.0,blue chips kick off june on steady note public bank and misc lift,0.0,1.0,0.0,0
-0.2732,malaysian steel aluminium firms face low impact from us tariff,0.189,0.811,0.0,-1
-0.2732,malaysian steel aluminium firms face low impact from us tariff,0.189,0.811,0.0,-1
-0.2732,malaysian steel aluminium firms face low impact from us tariff,0.189,0.811,0.0,-1
-0.2732,malaysian steel aluminium firms face low impact from us tariff,0.189,0.811,0.0,-1
-0.2732,malaysian steel aluminium firms face low impact from us tariff,0.189,0.811,0.0,-1
0.0,the uptrend of outdoor advertising,0.0,1.0,0.0,0
0.0,the uptrend of outdoor advertising,0.0,1.0,0.0,0
0.4019,iq gets smart about japan,0.0,0.597,0.403,1
0.4019,scib aims to boost sales of ibs products,0.0,0.722,0.278,1
0.4019,iq gets smart about japan,0.0,0.597,0.403,1
0.4019,scib aims to boost sales of ibs products,0.0,0.722,0.278,1
0.0,sp setia expects a revival in property market,0.0,1.0,0.0,0
0.4404,sedania q1 net profit falls to rm23000,0.0,0.674,0.326,1
0.0,trading ideas berjaya land myeg cymao,0.0,1.0,0.0,0
0.3818,gdb sees long-term benefits of open tender policy,0.0,0.729,0.271,1
0.3182,further increase in export prices of plywood seen,0.0,0.753,0.247,1
0.0,unimech to bank on overseas markets,0.0,1.0,0.0,0
0.4019,cab cakaran plans to boost its overseas revenue,0.0,0.722,0.278,1
0.4019,cab cakaran plans to boost its overseas revenue,0.0,0.722,0.278,1
0.0,trading ideas nova msc uoa reit asdion misc m-moda,0.0,1.0,0.0,0
0.3182,further increase in export prices of plywood seen,0.0,0.753,0.247,1
0.0,unimech to bank on overseas markets,0.0,1.0,0.0,0
-0.2732,apple’s move to cut orders may impact chip companies in malaysia,0.174,0.826,0.0,-1
0.0,bina darulaman’s road maintenance job extended one more year,0.0,1.0,0.0,0
-0.2732,apple’s move to cut orders may impact chip companies in malaysia,0.174,0.826,0.0,-1
0.2732,trading ideas bina darulaman metronic global ahmad zaki sapura energy,0.0,0.811,0.189,1
0.2732,trading ideas bina darulaman metronic global ahmad zaki sapura energy,0.0,0.811,0.189,1
0.0,public bank tenaga fall early wednesday,0.0,1.0,0.0,0
0.0,sime plantation added to dj islamic market malaysia titans 25 index,0.0,1.0,0.0,0
0.0,asdions associate in deal with krones group,0.0,1.0,0.0,0
0.5267,dutaland set to gain ownership of luxury residences,0.0,0.673,0.327,1
0.5267,dutaland set to gain ownership of luxury residences,0.0,0.673,0.327,1
0.296,jmr consolidated continues to sell shares in unit,0.0,0.761,0.239,1
0.5267,dutaland set to gain ownership of luxury residences,0.0,0.673,0.327,1
0.5267,dutaland set to gain ownership of luxury residences,0.0,0.673,0.327,1
0.296,jmr consolidated continues to sell shares in unit,0.0,0.761,0.239,1
0.0,asdions associate in deal with krones group,0.0,1.0,0.0,0
0.4588,european banks seeking mergers face gridlock on friendlier rules,0.0,0.727,0.273,1
0.4588,european banks seeking mergers face gridlock on friendlier rules,0.0,0.727,0.273,1
0.0,trading ideas mpcorp btoto cahya mata,0.0,1.0,0.0,0
0.1531,oil traders ready for musical chairs as china tariffs loom,0.153,0.645,0.202,0
-0.4215,bursa continues slide on persistent trade fears,0.318,0.682,0.0,-1
0.2023,oil prices soar as opec agrees to modest output hikes,0.0,0.833,0.167,1
0.0,getting a grip on hap seng plantations aborted kretam deal,0.0,1.0,0.0,0
0.0,getting a grip on hap seng plantations aborted kretam deal,0.0,1.0,0.0,0
-0.5994,trade war rhetoric weighs on markets klci just above 1700,0.302,0.698,0.0,-1
-0.296,asian markets in red early tuesday klci extends losses,0.241,0.625,0.134,-1
0.0,klci holds firm as sell-off continues in asian markets,0.0,1.0,0.0,0
0.0,kein hing up stake in vietnam unit,0.0,1.0,0.0,0
0.0,trading ideas alam maritim poh huat hai-o hlt global t7,0.0,1.0,0.0,0
